Leaf,UE1.1,UE1.2,UE1.3,UE1.4,UE1.5,UE2.1,UE2.2,UE2.3,UE2.5,UE2.5,UE3.1,UE3.2,UE3.3,UE3.4,UE3.5,LE1.1,LE1.2,LE1.3,LE1.4,LE1.5,LE2.1,LE2.2,LE2.3,LE2.4,LE2.5,LE3.1,LE3.2,LE3.3,LE3.4,LE3.5,PM1.1,PM1.2,PM1.3,PM1.4,PM1.5,PM2.1,PM2.2,PM2.3,PM2.4,PM2.5,PM3.1,PM3.2,PM3.3,PM3.4,PM3.5,SM1.1,SM1.2,SM1.3,SM1.4,SM1.5,SM2.1,SM2.2,SM2.3,SM2.4,SM2.5,SM3.1,SM3.2,SM3.3,SM3.4,SM3.5,UC1.1,UC1.2,UC1.3,UC1.4,UC1.5,UC2.1,UC2.2,UC2.3,UC2.4,UC2.5,UC3.1,UC3.2,UC3.3,UC3.4,UC3.5,LC1.1,LC1.2,LC1.3,LC1.5,LC1.5,LC2.1,LC2.2,LC2.3,LC2.4,LC2.5,LC3.1,LC3.2,LC3.3,LC3.4,LC3.5,Data collected by
TFL04-01-05,77.1445,74.473,68.8205,70.755,65.125,73.6375,65.194,52.3285,53.6655,66.017,54.0835,74.473,74.654,75.135,65.795,20.8925,21.6335,17.493,15,24.233,14.151,20.402,20.402,18.795,20.8385,22.8965,25.456,19.5575,25.807,16.9705,109.7465,117.3935,137.6815,91.118,134.541,163.0105,142.239,138.2035,144.9035,130.4655,150.3595,95.965,153.631,141.5095,135.075,270.541,250.7335,254.916,268.8055,263.3555,253.8725,281.081,269.27,262.9925,260.888,269.6705,291.826,276.3465,248.932,270.408,17.8885,16.1245,17.8885,14.422,16.4925,8.4855,11.3135,10.0625,18.31,12.816,21.4765,17.493,15.6605,15.945,12.0935,14.151,10.0625,14.23,15.4435,10.0625,12.0935,11.4235,9.487,13.8295,12.0935,14.7735,10.6065,6.1845,7.5,12.0935,Huang Jie
TFL04-02-01,61.984,70.342,72.993,67.3645,81.7865,79.404,76.655,56.3205,64,75.2395,73.171,53.085,60.133,50.636,66.121,25.1795,39.459,25.298,28.443,18.028,17.2625,19.0265,15,20.1,20.396,18.439,15.1325,17.117,24.0415,24.0415,136.5285,124.31,127.4245,137.0585,115.1565,111.8795,133.3755,141.354,174.27,110.4535,130.981,111.647,137.7135,132.0985,125.16,309.7255,279.079,288.5635,270.159,264.282,295.3305,294.2415,285.2805,304.0215,267.675,291.455,276.2265,276.525,290.904,281.3005,14.866,14.866,15.6525,13.3415,13.3415,12.0415,12.1655,14.318,11.1805,12.0415,17.117,19.105,12.649,16.031,16.4925,12,9,14.142,5,7,12.1655,11,11.0455,8.0625,8.0625,10.05,12,9.0555,8,11.0455,Huang Jie
TFL04-02-02,73.3555,61.2945,72.0695,69.778,61.911,76.557,71.1195,67.231,67.535,59.034,63.506,58.3095,43.829,65.307,68.425,17.8885,19.313,21.024,23.7695,16.1245,10.7705,17.464,13.6015,15.2645,17.088,16.6435,18.9735,29.614,25,20.5915,143.6175,131.6095,131.484,131.484,135.5175,144.9,117.5455,134.659,135.085,126.562,105.1095,112.7695,97.637,100.658,101.951,294.7375,284.5615,300.7865,297.8925,293.912,288.7645,320.47,314.428,311.617,324.672,370.33,296.473,308.3585,322.556,298.6165,15.8115,14.866,14.318,18.385,16.1555,13.4165,18.3575,12.083,13.6015,13.4165,14.866,13.3415,15.2315,15.2315,19.647,13,8.246,8.544,12.806,6.3245,10.8165,5.831,9.434,9.849,9.849,12.2065,11.7045,13,10.4405,10.2955,Huang Jie
TFL04-02-03,77.7815,62.032,68.0075,62.032,71.344,65.146,60.729,57.6975,51.1955,67.4165,58.5235,54.2035,61.6845,66.408,79.404,41.012,29,26.019,32,36,25.1795,12,11,19.105,19.2355,25.495,23.7065,24.698,20.1245,13.4535,182.2425,149.414,138.594,150.479,120.5985,118.004,120.8385,140.4315,165.4235,129.356,159.063,119.641,124.952,121.0785,125.004,329.6075,324.42,315.514,348.1165,344.1415,257.816,286.723,292.7405,266.79,282.8215,277.065,285.3385,268.7825,278.959,268.2685,20.1,19.4165,24.331,15.0335,12,14.866,12.083,12.53,13.9285,20.5915,14.765,14.765,14.318,17.2045,14.422,9.0555,12.3695,13.153,10.05,11.1805,8.0625,9.487,10.198,8.246,7.616,13,10.4405,9.487,8.0625,10.7705,Huang Jie
TFL04-02-04,76.2955,87.132,60.415,72.367,67.897,64.3275,59.8415,56.5685,51.1955,40.025,54.918,70.406,67.268,66.0985,17.2625,23.195,27.166,28.443,32.0155,12.649,17.72,19.4165,21.5405,15.524,17.72,17.464,16.1555,22.8255,12.083,14.866,144.641,136.3415,144.679,141.598,167.045,146.3215,149.4655,136.4735,149.1105,133.555,160.331,154.8065,168.9615,117.4435,132.4385,244.753,254.4745,248.6065,258.2875,264.885,291.425,288.004,295.3515,277.731,284.178,284.4945,290.7445,318.0745,288.597,293.345,20.6155,19.105,17.464,13.6015,16.1245,22.2035,22.0905,16.031,12,10,18.6815,18.028,12.3695,10.4405,14.56,11.1805,15.2645,10.63,12.53,16.553,11.1805,9.487,13.6015,14.866,9.487,13.8925,9.434,14.2125,13,12.083,Huang Jie
TFL04-02-05,65.123,68.0295,66.068,66,76,64.031,72,77.162,68.066,72.111,69.635,55.579,58.3095,55.109,64.7765,31.016,25,13.0385,15.0335,11,18,22.3605,17.464,18.111,18.111,15.1325,18.028,9,20.025,22.0225,153.013,138.0035,130.246,159.38,154.029,140.032,126.02,117.209,129.387,138.521,119.004,133.3755,119.4195,113.4415,145,243,241.6675,271.5665,291.3865,277.504,305.131,274.7005,298.6845,307.734,321.056,259.851,274.832,272.839,273.321,276.1995,15.0335,15.1325,12,18.028,13.0385,11.1805,10.05,15,17,10.05,12,14.0355,18.111,13.0385,13.0385,19,12.0415,19.0265,10,7,14.142,18.111,11.0455,8,10.05,15.0335,13.0385,10.198,9,13.153,Huang Jie
TFL05-01-01,79.881,61.573,61.225,55.3175,69.4875,50.1325,48.0235,36.125,42.4795,45,65.744,66.068,55.1545,61.6645,55.195,15.945,12.0935,13.8295,10.8165,11.7155,14.151,13.8295,12.9035,13.8295,11.7155,10.8165,8.0775,11.7155,10.8165,9.6045,180.649,169.606,155.219,150.0075,134.4405,147.2755,143.9455,141.1675,131.5905,128.3445,130.8015,137.747,153.1175,162.679,133.66,282.6455,284.257,279.6,292.8845,278.1845,293.774,262.1225,280.885,292.25,278.6005,295.4085,281.369,284.8975,278.4025,285.3075,17.493,22.5,15,14.151,9.487,16.7705,13.8295,13.8295,14.849,17.1025,12.0935,13.4165,13.8295,13.8295,18.0625,9.6045,9.6045,10.0625,12.728,12.0935,13.8295,9.6045,7.5,9.6045,10.0625,11.7155,7.5,6.364,9.6045,10.92,Huang Jie
TFL05-01-02,51.971,52.1535,48.2595,44.822,48.8775,51.313,53,54.5895,65.46,63.0315,67.067,59.237,55.7135,68.884,57.2715,17.464,11.402,22.8035,25.554,16.6435,18.601,16.6435,19.2095,17.8885,13.6015,13.6015,13.3415,16.553,17.464,14.56,113.991,97.0825,100.449,133.701,128.456,123.8105,128.16,147.8715,131.187,125.8015,134.718,123.065,114.634,114.0175,135.5065,294.13,289.2005,288.004,265.504,249.018,277.143,265.2285,267.0885,273.642,294.9855,273.004,274.176,282.8365,304.071,300.734,17.8885,16.6435,19.105,21.5405,17.493,15.6205,16.279,15.5565,19.105,15.6205,24.7385,26.5705,24.166,23.4095,29.411,10.2955,6.403,8.6025,5.831,11.3135,10.8165,7.81,8.0625,8.0625,7.81,12.083,9.849,7.211,8.0625,8,Huang Jie
TFL05-01-03,85.605,71.514,73.546,76.4855,75.8055,66.068,86.1815,67.233,69.923,57.628,65.949,55.1545,75.3295,65.521,67.8325,18.9735,22.299,29.4705,24.233,15.4435,17.1025,20.1805,21.6335,23.717,21.6335,19.5575,20.0125,16.5,21.0535,18.0625,107.3835,136.6235,136.5,127.7205,155.7255,127.35,121.537,106.9215,152.7425,126.0895,121.537,128.3795,150.195,128.7645,135.383,307.851,315.0605,290.679,324.7215,302.063,306.9105,301.53,275.988,301.2015,299.403,357.4315,317.9895,322.3045,319.218,324.8115,15.6605,19.5,15.075,13.5,15.6605,13.4165,14.151,14.849,14.849,15,21.4765,21.8405,15.297,15.6605,13.8295,7.5,7.5,13.8295,13.4165,11.7155,7.5,12.0935,6.1845,5.4085,13.4165,10.5,10.92,7.5,9.124,13.4165,Huang Jie
TFL05-01-04,78.4475,73.9255,75.644,83.672,65.521,65.391,63.5295,66.408,60.7455,71.868,58.6005,70.9365,73.824,64.6295,62.61,20.6155,22.2035,25.08,22.8475,15.8115,12.1655,10.4405,9.849,9.434,15.6525,17.088,21.1895,15.8115,7.28,13.153,132.382,109.165,122.654,170.5785,115.7435,129.711,276.0235,225.304,232.8095,107.802,128.072,126.721,161.555,160.3385,162.9485,307.778,304.171,305.7645,319.3875,342.9885,198.051,263.5265,336.231,243.504,327.495,277.212,268.8515,306.033,271.798,250.5675,19.2355,15.1325,14.318,12.649,13.4165,20.2485,15.524,20.2485,18.028,19.6975,20.8085,26.6835,28.4605,27.6585,24.3515,8,11.1805,12.649,8.0625,11.1805,7.616,12.2065,8.0625,7.616,7.81,13.0385,12.083,15.6205,10.4405,7.616,Huang Jie
TFL05-01-05,80.6535,78.5495,72.7325,63.6005,81.707,73.055,72.576,57.413,75.4935,67.766,63.089,64.622,57.0195,73.8665,62.6775,22.8475,28.1605,30.463,25,28.231,15.2315,25.06,25.495,17.8045,20.5915,18.1245,20.8385,15.4435,20.8925,19.2095,114.232,128.4135,114.2715,106.569,130.545,107.564,101.7695,110.8605,113.2165,93.472,163.6855,189.434,134.8415,126.872,95.259,241.108,242.0435,238.17,284.2975,275.9855,266.595,252.464,257.7305,259.307,256.673,287.562,263.872,285.0985,267,270.204,19.313,18.9735,17.088,20.2485,14.56,20.5915,11.662,14.422,16.7705,22.147,22.8475,27.3725,18.1245,21.4765,20.8385,9.849,8.9445,14.318,12.649,13.153,11.7155,15.4435,14.7735,12.0935,9,17.493,14.23,8.7465,10.92,10.6065,Huang Jie
TFL05-02-01,72.567,80.231,74.1485,80.8085,72.533,85.3755,66.0985,79.624,70.214,52.631,75.213,77.0065,79.906,78.5175,71.4215,21.213,17.117,18.6815,24.5155,19.4165,17.2625,17.2625,17.2625,13.3415,19.313,18.385,18.439,14.422,18.385,12.806,113.565,122.1885,139.2695,136.066,132.774,124.78,127.6125,119.8165,121.396,117.8815,144.423,162.733,156.63,122.495,122.2865,283.623,286.056,255.838,260.6475,283.7835,288.196,290.2585,300.1935,261.773,277.9965,255.5485,256.7975,297.2575,259.517,246.5645,15.524,15.1325,17.464,16.279,12.0415,16.568,14.151,13.583,14.7735,15.6605,15.4435,16.7705,24.187,13.4165,14.7735,8.0625,9.0555,8.544,7.28,7.28,6,9.2195,10.05,10.4405,11,9.8995,9.434,8.0625,10,9.434,Huang Jie
TFL05-02-02,72.4705,55.866,59.414,71.84,76.42,80.802,64.031,77.078,72.3465,72.1805,65.215,68.8185,69.527,77.8975,57.28,20.2485,19.2095,14.765,13.4165,13.4165,22.472,12.53,14.849,16.225,12.9035,24.698,22.8035,23.345,21.024,19.723,130.43,145.055,97.4165,130.2995,123.1665,131.7955,115.6555,119.8595,150.0075,173.961,126.1505,126.9055,117.365,126.116,125.23,297.5185,296.6095,312.1875,262.928,278.326,289.08,271.2015,279.407,316.532,283.246,312.0575,314.6175,303.534,327.124,339.2125,22.8255,19.105,23.601,18.439,18.439,14.866,18.439,17.692,15.6205,14.866,19.4165,17.8045,19.2095,20.2485,19.799,10.198,8.0625,7.616,7.211,15.2315,6.403,7.071,7.211,6.403,9.2195,8.6025,10.63,8.6025,4.472,6.3245,Huang Jie
TFL05-02-03,85.329,63.569,56.921,70.691,69.1465,78.589,76.867,60.7825,72.156,78.7465,79.046,89.3225,66.9815,77.1445,65.349,15.075,19.5,20.402,22.299,17.1025,18.1245,18.2485,13.8295,17.557,23.2865,14.151,18.2485,10.6065,13.4165,16.225,143.028,140.4085,171.637,141.303,154.74,140.1115,123.9565,152.75,154.1575,173.1705,138.659,137.412,158.724,188.845,157.0635,370.427,385.6895,393.3375,397.978,373.223,357.9725,340.1035,350.1785,348.197,328.719,384.881,409.7855,400.3625,425.815,446.358,14.23,17.1025,21.213,20.402,19.5575,18.9735,20.402,18.1245,16.7705,19.5575,22.8475,22.147,25.5,22.8475,16.7705,9.487,12.816,8.0775,10.6065,12.0935,10.6065,9.124,14.23,8.4855,8.4855,15,8.7465,12.0935,12.0935,9,Huang Jie
TFL05-02-04,70.349,61.0735,66.0305,71.253,82.219,57.8705,62,70.1785,52.469,53.3385,58.519,72.2495,52.6925,64.5695,64.5175,22.5,12,15.075,15,18,21.213,24,17.2625,11.0455,20.025,27.0415,18,14.23,19.5575,24.187,139.629,123.1465,132.213,151.767,160.843,147.3635,151.6475,144.679,147.085,141.4285,127.7205,123.4475,155.3785,132.5445,140.304,269.6205,287.382,294.646,325.5275,360.303,300.3895,321.693,360.8395,376.3325,356.6625,278.338,306.448,293.885,288.1405,296.871,12.3695,14.318,14.142,15,17.464,28.2845,27.166,26.1725,26.306,27.6585,24,18.2485,15.6605,18.0625,25.544,11.0455,7,8.544,7.071,6.083,12.0415,11,11.1805,10.6065,10.5,7.5,9.124,8.0775,12,12,Huang Jie
TFL05-02-05,80.0625,67.268,78.9175,76.6875,67.052,62.482,70.1785,78.645,66.7085,58.0085,71.4495,76.4855,75.0065,55.227,67.2085,12.649,18.385,19.647,24.083,28.018,18.3575,19.2095,21.2605,15.5565,21.2605,15,17.692,13.6015,12.0415,16.401,151.6045,138.7515,147.3635,178.101,131.8485,112.51,118.8695,91.8315,160.948,154.842,145.012,132.6205,187.8775,155.9495,178.393,322.5525,288.6175,288.014,295.9595,309.4835,308.03,326.218,282.4545,271.703,307.189,291.776,318.0745,316.788,306.9435,293.82,20.025,16.763,17.72,17.72,17.464,19.2095,17.8045,18.385,25.06,23.345,14.866,12.0415,13.0385,16.401,17.0295,8.246,10.198,11.7045,9.849,9.2195,6.403,11.402,10,7.81,6.083,11.402,7.211,8.6025,8.0625,7.81,Huang Jie
TWA01-01-01,17.62380076,21.22000797,19.35703184,20.12852039,20.34902881,18.04561766,19.25521396,19.67237633,19.45012246,23.96443596,19.2243777,17.26947457,18.31034412,18.05725398,22.75367602,8.948336328,8.354883594,10.37320471,10.15385992,10.41684094,10.55124053,10.68273104,8.239683945,8.844773008,11.10862064,9.117063086,10.48898617,11.27502014,12.74992473,13.27006859,38.04381117,39.29762553,42.87114189,50.16828326,48.57759721,42.15259863,42.63201535,41.9669992,38.26955594,38.15901082,31.4663767,34.86651178,35.85850875,35.47858264,38.24919236,49.5631942,53.11285609,46.10255021,46.63782131,42.93455988,49.77904809,53.29671008,47.4069826,51.95853234,59.19400117,53.85350838,50.49875498,47.42967344,52.02660486,50.19213773,7.757358145,5.119984375,4.609731387,4.971039375,5.654091836,3.781806641,5.158966074,4.834894336,4.647549453,5.890309297,4.863985156,4.94427582,6.021217988,4.510822598,6.209144688,3.817879258,2.824136836,2.886973008,3.26864457,3.728279531,3.705006875,3.926678926,3.745734023,2.863700352,4.609731387,3.839988281,4.324641348,3.781806641,3.708497773,4.023260449,Huang Jie
TWA01-01-02,24.47410713,21.64589758,18.67688846,17.90947262,29.41605568,26.31381061,20.64866426,26.60879152,21.73491549,27.64093383,17.17347486,20.58699172,21.81986068,19.13128707,21.71687918,9.752988418,8.649282695,10.21495064,9.313717031,9.630806973,8.443901504,8.606228281,9.853642656,9.964187773,10.28709588,9.911824297,10.30804127,10.55124053,7.642740313,7.21743252,27.1044991,28.24195018,27.69737002,26.41504666,35.08411111,52.9499475,51.09395316,44.35302828,48.24887094,40.20118641,33.82564223,36.20352588,24.11047188,28.59918545,33.30258928,74.91293502,72.89519572,77.18958262,77.38216385,79.40921221,70.07454979,66.91470488,84.23479748,86.27231854,93.8673499,85.63581139,85.83362896,90.10648865,81.79407766,83.46854527,4.686531152,7.21743252,5.057148203,6.331907949,5.553437598,6.593725332,6.160272109,7.051614844,5.556928496,8.449137852,6.865433594,7.635758516,8.961718105,7.405359219,8.794736797,6.116054063,6.537289141,6.053217891,5.85423668,5.715182559,4.490459023,4.041296758,2.998681758,4.936712207,4.041296758,2.261520371,2.744427988,2.682173633,2.968427305,2.827045918,Huang Jie
TWA01-01-03,22.68443986,17.44343768,23.94989055,19.10103262,17.31252898,17.13391135,19.37739541,20.01332074,18.17652635,18.16023549,22.4447315,22.03164186,21.80822436,22.19396863,22.03164186,7.048705762,5.974672676,6.397071387,7.384995645,7.62528582,7.988339258,9.542370879,8.634737285,9.498152832,10.41625912,9.757642949,7.479249902,9.528989102,8.436337891,9.295680723,43.56408523,53.51605486,57.32520688,47.32261922,33.46200697,49.98384746,54.22528906,46.66633031,53.79183584,50.32770096,41.49398246,34.40222229,37.26010447,34.17531389,34.02636889,74.30086416,70.36138527,60.65203309,53.08551072,58.3474583,62.73144492,68.95513502,60.28607057,62.22584646,57.33567957,66.400961,66.400961,67.7275024,58.67094822,53.56841834,9.023972461,7.951684824,8.045357266,8.285065625,8.101211641,10.09858736,11.4047652,10.90440309,9.722733965,12.34905322,6.089872324,7.762594492,8.203029512,7.152269082,6.922451602,2.934681953,3.86442457,3.765515781,3.227917422,4.266459707,3.180790293,3.180790293,3.133081348,3.998242344,3.496134785,5.080420859,3.598534473,4.358386699,4.114023809,4.306023223,Huang Jie
TWA01-01-04,21.67789748,18.85550609,19.36692271,16.88780301,18.73565191,21.50917072,18.00605414,27.01897209,23.9696723,23.05331146,17.14671131,16.4159499,15.79980633,18.53841615,18.35456217,10.69669463,13.44810441,12.04359961,12.92156057,14.60650088,12.22163543,14.95268164,14.19515668,14.19515668,15.63864318,7.972630215,7.410595566,8.542228477,8.770300508,7.958666621,38.28061045,35.39072836,25.12632332,34.40222229,36.8353785,47.30923744,38.5412642,35.13356551,34.1933502,41.69296367,63.87762324,66.30379766,61.81392045,61.48984871,56.45771861,50.44813695,50.58195473,53.11111064,41.68190916,36.8673784,53.56609107,62.4044641,67.10437703,56.07371979,61.09712264,53.57016379,56.12491963,60.49901537,40.23493176,39.75027869,11.94119992,12.17974465,10.99691189,8.961718105,8.269356582,6.239980957,6.732197637,6.668197832,7.476922637,7.202305293,7.603176797,8.776700488,7.300632266,7.410595566,9.05480873,4.69991293,5.648273672,5.648273672,3.29133541,5.004784727,2.868936699,3.348353418,3.316935332,2.573373965,3.518243809,3.575843633,3.15693582,3.227917422,3.430971348,3.979042402,Huang Jie
TWA01-01-05,17.80125477,17.45565582,23.37040141,20.23673824,22.64429453,19.27965025,22.37607717,32.60557322,21.23804428,18.85376064,21.30786225,20.19019293,21.7849517,21.5545524,19.7067035,10.26382322,12.1425084,12.1425084,10.68273104,11.22323848,7.318668574,8.232702148,7.027178555,7.82775793,6.878815371,9.498152832,11.31923818,11.37916527,11.07720256,11.05858443,49.57832143,47.69556354,45.53877012,37.40381313,40.72074846,45.46662488,34.24571367,34.19625928,37.50854008,39.17020773,43.0555777,39.5734065,41.95536287,41.77150889,39.47449771,71.23178262,67.15557688,64.22904035,63.03806217,68.02248332,52.15751355,55.85961135,52.17089533,48.56537906,50.61220918,65.02089248,64.22438582,56.58455459,59.11661959,66.65870566,6.314453457,7.175541738,8.954736309,7.384995645,5.627328281,5.997363516,8.12564793,7.006233164,5.488855977,7.103396504,6.136999453,6.116054063,6.053217891,5.990381719,4.971039375,3.15693582,4.114023809,3.066172461,3.87896998,4.114023809,3.029518027,3.998242344,2.609446582,4.114023809,3.849297344,3.716643203,4.358968516,3.647988867,3.408280508,2.573373965,Huang Jie
TWA01-02-01,22.38305896,21.14379002,24.01039945,21.84546061,23.43614666,23.62349154,16.44911344,21.42946188,19.93593916,21.06815389,20.43339219,26.31381061,22.06655084,17.52780105,17.66452791,10.58905859,10.96607563,9.129863047,10.17771439,9.94207875,8.847100273,9.54062543,9.714588535,10.59429494,8.098884375,9.498152832,13.06526922,10.8694941,11.59269189,12.1000358,38.92933574,46.75593004,41.56321861,32.01852047,29.90129057,44.27622852,39.44540689,34.7361849,37.34155877,36.8214149,24.47410713,23.94989055,29.14551105,28.0406417,27.30697121,64.9790017,73.69635691,81.63349633,75.27773391,75.27773391,73.57708455,85.22039447,69.75105986,75.17882512,88.44016646,88.93820131,86.72613533,93.31869703,80.877135,78.25430664,4.94602127,3.668934258,4.240859785,5.553437598,5.121148008,6.05496334,7.091760176,6.461071191,6.138163086,6.577434473,9.219462773,6.878815371,8.844773008,7.024851289,8.562010234,3.302389922,3.029518027,3.392571465,2.934681953,3.297153574,4.577149668,4.797658086,5.15314791,4.186750859,4.109369277,5.730309785,4.690603867,5.348056406,5.715182559,5.737873398,Huang Jie
TWA01-02-02,18.98292389,19.42103164,14.89333637,16.88780301,16.04475104,16.29958662,16.33856832,17.80532748,18.25390793,18.4587073,22.63731273,20.09826594,25.65926715,21.14088094,20.4374649,11.0324027,12.53290721,9.381789551,11.94876354,10.97073016,7.483904434,8.265283867,9.118226719,6.943978809,6.593725332,12.56257984,10.26964139,11.66832803,11.94876354,14.71879145,37.00352344,33.44920701,33.33400736,27.85562408,30.13401713,34.91072982,35.70141832,32.7998999,34.2113865,35.28832867,36.28032564,32.34317402,33.96760543,28.52704021,28.91452994,94.63360211,96.45585109,89.65616275,85.92671959,97.06734014,66.24037967,63.38133385,63.94278668,70.07687705,67.61579365,59.36912791,54.37074316,53.05409264,61.55035762,62.55515455,6.847397285,7.196487129,6.380198711,7.359395723,7.030087637,3.930169824,7.61074041,5.254383965,5.364347266,5.702382598,4.518386211,4.876785117,4.797658086,4.165223652,5.544710352,3.87896998,3.199990234,2.634464688,3.348353418,2.909082031,2.949227363,2.744427988,2.827045918,3.821370156,3.229081055,3.123190469,3.708497773,3.873151816,2.92711834,3.203481133,Huang Jie
TWA01-02-03,19.63688553,18.47790725,22.13229609,19.64735822,20.50961014,18.65827033,18.66874303,15.36460766,17.82801832,18.3842348,27.9271875,22.51804037,18.5471434,18.71703379,20.12212041,8.97393625,8.746446035,10.50120432,8.341501816,8.588191973,8.656846309,7.375686582,8.930881836,8.740627871,8.299029219,9.192699219,11.05858443,10.04564207,12.98556037,12.08083586,29.31598326,31.427395,29.29503787,27.77649705,27.02711752,30.54710678,30.40397994,31.72121229,43.17194098,48.00334441,28.74463955,29.87685428,36.07494445,37.65632145,38.71813639,67.49186676,66.18859801,69.87847766,75.72573254,79.25270359,64.60838465,66.74539631,78.43292428,81.06389807,73.85461098,79.34986693,74.09722842,82.27465801,72.92079564,63.44184275,4.65453125,4.498604453,4.091332969,4.477659063,3.442607676,3.68638875,3.712570488,4.306023223,3.712570488,3.801588398,8.010448281,7.302959531,7.75968541,8.395610742,8.746446035,3.705006875,3.898169922,4.271114238,4.863985156,4.464859102,2.717082617,3.472280313,3.712570488,2.21148416,3.227917422,2.767700645,3.203481133,3.682316035,3.902824453,3.319844414,Huang Jie
TWA01-02-04,17.51500109,19.67237633,17.69536418,19.64677641,23.20167465,18.61637955,23.73869119,17.30671082,19.60197654,26.71584574,25.45795867,26.9200633,26.58610068,24.01098127,24.89476039,12.84708807,17.99790871,13.4475226,16.13318713,13.23923232,11.18832949,8.962881738,9.482443789,7.866739629,8.234447598,12.22163543,12.58992521,13.44810441,12.17974465,14.18584762,28.96572979,30.44412527,34.47611297,33.64760641,28.72369416,41.6336184,49.2653042,50.97409898,46.48247633,39.39013434,25.45039506,23.7852365,22.43425881,23.13069305,19.59150385,65.61958156,83.91072574,71.00371059,75.64020553,63.90555043,67.65128445,65.39616406,63.55646059,57.77436914,72.54959678,80.82535334,81.97851346,75.85780486,73.02726805,92.28830018,7.450740898,5.244493086,7.29015957,7.34194123,6.504707422,5.378892676,5.896127461,5.406819863,4.635331309,6.377289629,4.964639395,4.764494551,4.452640957,6.225435547,4.947766719,3.956933379,4.033733145,4.433441016,4.620204082,4.317077734,3.550825527,3.395480547,4.098896582,3.647988867,3.842897363,4.96696666,5.119984375,5.239838555,5.911254688,6.588488984,Huang Jie
